"NU_INSCRICAO","NU_NOTA_MT"
"12357b2bb019bf1694ffe33a3218bd3bd54c45cd",460.367097461897
"d8c79f03dc32ca0d7453c7d1f0ec0447d79f7eee",441.301459492417
"75b7f61b22b17fdcc865fe1a75238f4090f25d7d",464.323149450355
"92d49b237a1812dc06948114e9d1ed2ef1b46768",632.053653181954
"7a48ae2165b2829894c952ab60838a7af20168e0",466.137156637033
"1ad51bbf7c21c610b0ac548d521f32e674fb524f",465.562584726558
"835ce6032947fb96ecde73b33b6caf66ae4e556d",493.109580631036
"0d5812d99dfb4e0ed04dfd964ecaadc8ac088468",479.191044525945
"425f9cc3da2ba9f7456741f422840246688bbda8",414.084273414773
"b6e88ccc0391dece267c4d9b48c44490903b46b4",445.424921754766
"d7629981932ce24db6a7b5b517fb45a596617b38",557.867110020717
"310c3f8dd45384575fa7e50214be3bdef8544d34",579.697704720511
"53d44c22cf452cc8853c229cf25fa07a2abf1f28",420.804795596462
"13eccb901c037133fe76ecbbed58904572ff2775",489.025006020887
"abc18711518dabe7e3a5b7baa7de479630772981",530.900346921156
"11c7926b1b620266e2bc1fb8eaa0197f3f9bf9ac",438.389735184611
"86c838eb84d6b2b11398ebf5a2e4702e1abac79d",435.446094385651
"cfacab7dac22d85fa964377ea32b4be78a3b648e",494.189266714784
"dafda14a14ae17b06457a9c751ca709641fa2a43",487.741662050239
"e254342fabb9a77fb9d3e975a61a3e30928adfda",536.679551523788
"2983370b79c09bf78418e4335e0884bb926a5fb0",458.51849697494
"0807d301b8c5484c9bace1f909f1e76b8656c91e",522.53403568549
"4816f04ccbaa1e4b65de8f216a428e1a35cec252",448.357125694013
"00ad5d5600298c70d3a4511ef2e84a483bb22c86",443.166787972028
"7b807ff1f62f5e196af28f0b495c359dccba903e",448.017637347556
"3827e819a620d8f9a085c22cea412b1865aed0c7",450.131241451109
"8f8c6bc5499c24cda37005caa310b7207d7801ed",577.460950543762
"5d26e9941bde49a3523668999ea53f4cd6d7c9e6",427.08514975176
"da2d48a8443b76c28d3073a76005e912d2e152b4",563.923613466516
"3e5fa0fda2258366ec6de455735875bd7a86e30a",433.074473267828
"9d8fbcca019a71a67c870dce2de462a019da9c69",542.986539719635
"3dfe82e880147acb09c7170075a65b923c53b6d0",455.747878205703
"c6b1200a3cda2550da02561106d01d043db73a44",435.863027979327
"17a85e2166e19b1993126fbff01206beae738a06",757.19656611282
"ca61f22d18a2a12d4b334bc0886508a65fd06cf8",461.678221542869
"9f9fc65511e3191de84d8ee129a1e499bfaeadd0",546.879947953464
"0ebc697a57f14982a84f3eec580484644f6c000a",487.386584848151
"bd507a7d96c89d9e0991798a6f9e7e452c5570ad",473.367104136029
"d74bea2e5f86bd313b6bb7907a82b740c6f18e1e",455.127547702909
"446ced3e5fde8d61781304cb4e9e9fe131628a50",586.554801948895
"8e02a8d2104547a599667b38312691bd19b3bb05",469.112132510654
"e490a4b077b1d2750db453b48f6ad43a55cbedcb",577.411482742103
"e4c9df4005db1531039b317e86eaaeac4b06c4fe",582.951710421023
"85873d5f8b0edad63b2d5be9ddabc89dd2ddd1c0",436.116494758422
"281fdf12804aeed37efddf06d2f156149fa25757",499.231587005648
"b0bd0c8160b84d218958b30bfa84d36ae2eecc1d",552.308148075913
"87fdb4510def669e4fa6434518d67d253058d250",456.751854066984
"e1e7281374350c1d8823d83d22a4f29aafada269",484.418001129863
"9cb8f42151a04431bca0fe29f4f8b9474ac6173c",444.389971435073
"6769b690480fee480998f11ab1791b1ac6ea398f",514.26293013589
"1e2bdf3db4cfe8a735053ac6fc31928cfe675822",628.002029056876
"ba2f1709027e9bf363be7f6de512132f7d4af757",472.164885104804
"0282178843e3c4cda6f4396d0f77ddf4dd5cf8ca",430.115905850616
"6e91321e228d6d4dd87f9730a6551d72b33931ee",420.108372893895
"1e48758bf7f8af48969afa1e56ffee66f92f41d2",463.893212204836
"78ce05c90219380972197a06065cfb5a684f8b86",498.842621554479
"d1937748cc2c90942de393c34c2255137c803eb2",505.667993206491
"c133dc2945c16fb60ae37db0bc7743959f3da3d8",416.507555148726
"83fa6da48f33782c6dcc3ff3a64a94022221df13",411.833428368143
"d26a47079931199956f0b05bd3dcae4a0273459d",410.313766112285
"d302df44c6e15373315852331ebd3b6dbbb4f2cc",631.359393186406
"7c75c93b5545fdd9e5beb09c956a693548424643",437.784787806772
"85850927c26adce658c878c72674532ff1355a0a",481.843500526366
"d1244777ca02ba8c470c11d07fd4d1f1aeef2841",438.048388647229
"ffbae0ca9e948254b873fc862b12fe39957058e3",471.26039976039
"b96064b65630b4832f20c47ce3b7ed5f9be9a052",478.883529318556
"f15ba67882369b617b42295b716c82d8e5af5c70",624.179835122103
"4231b98f39f34149443bd70a4ccef54336a925b1",605.95524914413
"f35249833d1bebb70b5fa6345904cb0e3f222600",650.133299873232
"407d69d21909f9944c6ae17a2a3266993b2a5846",561.277922997111
"e4af0fe1eece28c3316bdb5f7859e0555d816adb",567.557257340768
"01ece8c37e9e349da24020b3a914426b212bf893",525.306247182138
"e2340afbf8f44e672546d21c55a7f16918540ae5",544.470124212013
"b2e5a9e7f53f8f9a8078a5bee7ec6a981a95856a",472.729629743331
"fa6c1cf41ff915d405e1f65f10f564a117baba9d",505.221048232254
"95b67d2b35b0e9d32ffa518017824bb909f823ff",573.122211465938
"038f4ea50e490ef4dc4a8a66d2a938fb5af4cfbb",549.545158121767
"8b7d82c481a6ed4a1c5d0ca8012da250be2f0d6d",429.151753479509
"e764e0c5d6420b20733cd195050ece92813088a8",456.436202842963
"5885904584fd96c4b81b1c7dba12d3069f1279e7",468.772949839029
"f3d828523fb53b206d38e0d6c383dcb8386fff06",452.342216385783
"129760f8a10b98f61fc894a2643cae4cfb0bb4e2",438.374264286287
"d93f82953b232e32f09c49980023a6dd5190f82e",421.717950690876
"ebb32cf7d8b122a5dabd41723d31d834147b0944",465.803982418854
"7ede2e4d7b38337e9819adbcd29f493efaf1422f",456.865960077046
"b9e4381ea0e72ecc8e3151c5aa12a1eeb6f71ff3",437.143990791396
"4c655a6be04f11039d8691c84f32a127aa31302b",432.355421419329
"9b11807d3cd299ae7c4673b996efde237367869f",456.136999916553
"e8f1b07f87537cb6dfa1ad1427023dc333615908",438.428582155303
"6b6eee04163a5cd03fd3b7ae6c5dc1aabe77be1b",655.18765501354
"ef18490c7eb36b305d531c27369096537d08755f",416.701371188411
"c69a7ad481dacbef32e5b399675ec26c653c0983",458.140097807878
"cf762d282e71afd27f192bfecbea9deecf0e48dd",438.97705993548
"8da0e8a66b166af3fbcc90b8a3648dc4ce30ca66",458.194190050929
"f97331e59feafd161d011018f9c74fba1fae199f",537.260713712627
"58aa87c8d62f7e274075e201f0321699b63a2449",486.396343207898
"c098d4843d7e2c6f092659d6c7e856561e1bf965",472.912116568908
"69b82b274c4e45630e076443ad0f92022d55f561",497.29828036985
"88c09b0e47df70ac2a800ee9356c07c149e47965",512.707122096306
"c0f03ca18e52b127c3c65c66ca3e9ee8338066a9",451.228580790919
"130552305b1d235736ead954f3a39a31a5e26a85",458.146958284486
"38a2d03c567e15017340fc668151031745829f6f",417.7107794131
"6ae74b2f1e84cea7bf8f3cae68aa0233fcf0d064",522.679991138216
"f34367830fcea24bed44531a21723c743aa23388",428.518375585838
"2947711097206170cb5cfcad8b3264e7d46cf84b",539.128672594071
"e62a7ba6f2a93d3ad7f8762b64b4637d687fc2f8",429.001280846288
"4236bab9aa4fda581822d73b2673e18173259236",576.094633892665
"8b74ecf4de459564720217586afd122cdd9a8dc7",416.37906474928
"3159104a8cb51f88391d02e5679c7b8164e3cf3c",414.743581796946
"ea71616417d91e7c2de90e3cc7e429379b8cf720",530.899398626372
"b88b2ecdda851269372c7abd185d062a7e6d2c06",506.447595535825
"6a0719a5fb508494cab0f47bdd2f92e2d5d0572b",406.113526033596
"d945f52c48de4820b70d2ff189e79d3533d6ad19",464.178534982464
"8fe2c10948fd33bdc81b52c706b0ff35eb98363e",517.596920131842
"52feee56c52b89353482d8ff79596da74721397d",455.643337708052
"4e18ab8ae4fd83938f5494798f508d5367cac2d2",438.690761526164
"8cd4a434960e502f24fc78dc6dec07b6f334b4b5",435.162382628253
"a39c1a2900822cc809183f0ca9a5a5fb7b3ce78e",449.470388841823
"54ff102165b4e93fac3b1f5da7f71819da23748e",421.532118469119
"d4b5ef6763f16e3d4ed198c2fc6b08e7b7a4b813",444.603798999213
"2d5560d6dbef33600be60952b3aca292c59ea7b0",464.994220200167
"980beb6549cdfb6c50c021ebac3193ab8a767283",437.441441008868
"49ce40d232d573f1b4c2dedaf7d62b51a41f376a",414.587986018044
"976c956801b752be72d06bf859a82f6f8d81f125",471.411900366519
"18f200b076c037a10fa275ac170a70490f5dfbb2",438.583043915626
"cee30066639835f12782e9590849ca897ac1b171",602.671128171198
"18130c488765f063eceb9fedfe87e7cdf2fbdb0d",505.609614983772
"0181d96df3733bc40c221a488d453f150d34d829",507.067161642855
"c9d8c520f64aa59e3b241482268d5071698514b7",468.789111377395
"e4429cb4643af3638695f52912a9594f6bb5254a",454.074564364097
"31b7a6f4a7402a43e668a2c7ced72e1a14bc1d79",526.972695580039
"23aa1ab1064be4febd0b0e54f239176bac13d4a2",499.426029660843
"813c8241c45c9baf7cc1ecae80a0690059c3d99f",521.584828564552
"27ab51f4028992f4d54134a73a8bf348d9d8474a",441.383150069821
"e3243dd90fbcd04e7d365b99f8dc3ff3ea632333",470.927246434211
"4b213cf1f92a34b91d49d99d859efe8a2914694d",503.200607764242
"63393ce3741aba030985130fbdc82348bc5c964a",520.202437248133
"a0844cd384bb27f263b50028a152e1aea6f3041b",455.211292155716
"175d6355ba4120e9f46ef8095cd0a6e3efaef2a0",451.46274335088
"d0acd5258d606e92178448427c5c8b15ab1b4fc8",587.752883761068
"97b06064bbe6f8ef5c82aad4c36edd13027bd276",491.363350124428
"f797a3d3f9d36a2e6aa58777fda7860cbb5d45ef",425.113120867884
"51e6eb7de613c8b30620286f5c0f462e81001120",441.382892444472
"dbe6f4d0215f8d89d4b090cf67852e6b2d41f557",465.2156699888
"72fb4a27711b359a6195f60a1ecd7e363180e008",437.206921783899
"02b14c28322ce1f776ca1ba0ea56a9964d681fc7",422.643815621826
"39d2bd056fe559e69df7f1ee9598823180c8f7e6",457.701761637941
"149b7dbf924bf41b3096ea7e2479f7e8bf4723dd",533.750805113481
"449e100c1d2dc0a74be99f3aea887ac2c80af9cc",624.160399503661
"a619a9d3ca266f111b5d1a0a7404ac00f89453f2",500.759027470518
"4a514b8fa6795dcd5e14ecd1c907d540244f637a",497.84648496933
"1c4cf1dd3a08d83a4d5e05551e6768f0ac277f82",436.533815794117
"13377ed3698676358403b48d0eda8c7ee1d6aecc",649.644954570934
"0cc31c062cd6116dbd107ea8dcd2e65b2bf720bc",452.482865071347
"ec4b170cd9fec2885fdc24b4b54c2dea7433af59",440.863588712367
"ffd73716669770ef69fb5db55c040b4bf9ca8876",489.992732689892
"d4348ecffd6bcf2240a87e2894b44b060871b4a8",484.037699134346
"a0bad05324fa944b2f9f9f423b24dd4c0b8b9267",452.430119720296
"20b0239ad3768ac025647a4114172ab3732b56cb",665.211876873559
"e4fce8a6574ac028ae294e2df0adafbc01cf0d46",441.488291246459
"df2acc0d65eae18026825eea094d5860a7596d0b",611.286232696399
"450cca333151ec503717ae505d19a34e1eb101ba",461.280150116462
"5f3feabb95a247d3256fa6c1937f9a3fa5ca9a00",435.962479148515
"a7ac1df6dd2c56c6de9223a7d79b2e9d2a0a054a",638.587630527925
"77b19663f69d3e984be73a22a31d776e7c04c45c",454.965489207977
"54da87b25a92c3b2315e1a6120398c2712416a14",434.588203310145
"33e5ac627bb4d6ee3a31129aba4cc86b83d8a0a5",448.816118972779
"6583c26f055db28ad39587d7222d4bb841e8ea67",512.625193011737
"db9fdf021693e9620c80ed9a4d414557fd6d19f5",420.07743937648
"bdfbcecd2b9b0fb6e0ae83cfa0fe31aa8d697cae",560.315267653628
"a16fec7d39e6888925c45547f002554482b7cdec",416.174663457696
"dbf3c924c9e7babdc4b0be2ae7ff7fb193a14596",433.122713132254
"422706a8f501b893c3afcf0568ed96d27e48c23e",491.817498356602
"be5ba4c4aa6628688aa6402e8d97c28ddad1681a",483.854449155756
"57b58443cda566f5cf3bd4e500b8623eb9709975",520.783161409067
"1276389d1bedd7bb0349f43ae9f1b45d7e07a900",455.253101547641
"e19c44f83bbd09c6a4225663c603f66d32b8edb6",438.692219626129
"8c000f24fa59f6853dd3934d184bed253ad81c40",509.184149700772
"92d26d442aa39811a925e409313c2155c70bd207",448.381509163308
"9b23673b3ccac52dcac8db1ae1e1940c04cf9f3b",524.812944692412
"e0046f52481512ec10030f695dd3d56c14963819",551.298572251906
"4c3d0438add4c03cb81a25c5eee309226aa28053",480.051447007773
"a6ccfd0a72c41402e21ee1249bee9555d0f6ca85",501.530820531452
"0ae9567502f385d06a8367de33e93952a2ab70c0",499.504108391591
"69d2ddc8bdf8d604a71a2752b116907482329a27",434.092435373761
"a1203344dc3ac6e15e54db1b21423904cdd91800",449.87333669569
"c759ad904d22197f1cf3b5ef9e41ee1609513cea",730.67479368516
"9c116780cc06704304d288d079076f160a17e16e",449.654156307899
"5ec30b784da3aea81e18bf21e7892e19e48bfe8c",460.538520805986
"29ff45ccdb3218636888020586ad0937061d5fce",543.930938058772
"42e41941b2e875c39adea29e0316d4463b645bc9",567.820525255202
"8bd03c9e28441366b398da85e8cc788bf1cae5e6",425.475430815011
"3ace49b9611aa1c405b2c02d2a901e6b444a7b01",442.111815735049
"c5a416e9d46068859aa2aba316db0653b8bfe95d",418.51549243101
"79241e179af88eebfc54cb143d00a31f32dc1543",411.8571160757
"08388faaa66a1114f5c9f268f91604a87c53bc1c",430.179705521297
"755163a5846bc975b2f56d173b8d007274af14e9",484.956152550615
"9dc8176b2b435cdabef75b6bdba80010da32bdac",482.787393763907
"db58077a6d9064040df91d4c211f102003d2e1e2",481.171653451867
"ae74666fdb53a31eabb98ff1f8be09c01d3c90d9",543.21229397125
"16397992b0106ec27c19b528b0e054cd177ebc22",543.446266655434
"ac31ca75101445def2cf48e297b8928655378167",424.047174227547
"8fe81ee79ae22a3b9cd83a833861e0970c565c29",436.344831633124
"2cbb5a6a737fe9b8cd65c28132dc0f62a7c9f932",571.039884418812
"172c3201202c7da0b9a8233e72fde6d0c6f8d388",431.197686456927
"798aa833377b56d48abf3216c1b5a631c3149322",445.295815095497
"ca044ecc0326ffc8dd05e80824b936d3a4a9e4f8",697.76054798748
"5bc8c472a9d28a0d0f92c9f46470258394d7e363",434.174468544232
"826b79288e1f91a3e15010d40bef197c37340b69",443.452882554523
"6c6b6f825e9bca4c092d2e3dabe056ec8300d921",546.771969922223
"1653a4b2843735e9649b54a57c6146d3c8c2a5a4",557.280417028667
"f77d32cb03e2d5c6607c3169151b8b24ba11cd14",409.986385997423
"fcd382593b2bba0637f03548f6a0d7da6835f51a",487.710657111461
"de5a01f34e0029656f45f0f7c29d71f9a2d7be97",562.42637790222
"a23b332bafcca06eb8cefda864c756f5791de732",511.974125953929
"ff298bf688bde9db13791da42e91b7d40a02bd0a",526.098976017381
"0d46f75ddcee3b4587305b7316f53d3a3c149bdf",540.906443495555
"ddd777e1831b4503bf1ab99610fd57852b52b2c1",439.419821675387
"19e929094c9125d910057a57e7f5848a0664b815",444.240203104378
"c3b3a42edbd7966a308858e9c60a0f5699280255",563.646843733186
"69029c08cd046608078c004179d57137c7bc9789",453.774127869515
"06f46db734fb75f5a610d28c37b830c2c0c193c2",450.212681878311
"420e2c2feb6b050c91b9badff729fa95cdc9cd73",630.898696985708
"c145f2fc6dc2a3d238e440be5eeacb9225a12e88",536.73014687049
"296c589f825e518bf2656d32ca54043e9642b5e5",454.337848465986
"5a02e1ababe03db1aafe9fa1176e0b8d42ada72c",468.625682892589
"69bb73b125a392aa8bcdb97ccb824827a83f02a6",511.100083228573
"41b5f19354c8262b799b2d6fd433f5f056d64c21",406.425290871455
"179e4eb03317a216cce73131c1fe32df6d7affc7",420.916643226468
"683d4874912f09abdb539e4d53f4c466a7b22bec",436.6275924778
"cf05f39e6be2a1f1fb1eaa48a1e1f199bd62ffb8",430.094437995352
"1e198a957380b99a5522bb8ccd848c77cab55cd4",432.577190118258
"65116120167f20ec93fb8a852a2ae24c6ea83e3b",447.413553398662
"c6cc92d5343c2833343ca95870de90ab97e954ff",508.578154743977
"9b413c2c7b2222d50e112d2ff513eb8becef359c",446.828283902273
"b133590aa5255266e53a7e5cc9ff98c7ecba5b07",548.49384155245
"c389d7fe6b068ae69d9e18e860116bf3e83729f5",433.383264893096
"04b6d3386f2ff30822cea94b2335647b08634f69",438.240530530985
"122a1a72a6a33b5d34af8c204b089e6eb3a6ffc7",438.790976785892
"f79f9d53534914cc05e3b69b442befc8747d39e5",525.047555044672
"b9dca5370778c64f1743eab56bcff742b312866a",456.007230520053
"f5a8f5810316ca0e32f1891b295b2ff52855031e",495.198375927197
"467224cc802895d7c56ddade42b895a4f9feb351",484.210146430328
"ecc35aaab26f1e81337edcca3215aeee255fb4a8",436.020221606921
"3a1145582896288ce470f8e6e6ccfc8c4d5f7dc6",490.0606498391
"5d6b378efe9bee999365f7e7f2baef121d802554",445.38912225726
"e559b0224c70c5f6375cab74919eda3157a95fa3",418.830576527947
"bc44f7f52c8e06d0de82f9c039b9da38d1b3a76d",464.360739533577
"3450b511f871652abae2d58183296f0e72276a87",430.81335161631
"ac622d213a881f9eafabd518aeb3aaa5b45db706",438.182249489182
"3e560c1c260b4313ad253f31c77cc6737f3778a1",416.720937012342
"cc8c985befebe7bb7783571e9b77943fe08ba612",414.043036194551
"828c1553914afa3fa85435ae1acdcf8d125dd969",490.498837216438
"301cc8580119bd31cc5049ce7de3950bf7359f53",454.807525305425
"e35c8e0bf8466bad9e5a55d141e58928729468fd",417.270842086727
"bce711a004527400034e68bfc44f549f24d23904",476.231872078464
"220a172bcb4c4c592469dbfe28e6bcf29cb4ddbb",459.893794876323
"bba61862a0d5e374946866314eef256b08869072",433.92332295813
"9834c1fe9a6e135008415863a86272af15f872ba",428.271412570668
"8f751f14b74f7a5583bfaf744c90299d3b02f60f",452.112394590698
"6798578a55f6837578efc13df75af7044f25fc83",567.339152423772
"296d043c4cf92f5472007f8d2b26aef6ff465cc8",443.439543377716
"a14a44ed88d9356f9c732a2bac09796b2142cc14",598.247517172623
"72476117cd53a73c2173cf5ac81e4def90f96ee6",466.809100682081
"a448ecf06c50bac45592d241cfcffe8c91778336",581.855448655567
"c277a60e771011de2be776c1079af2116f7f7cc7",560.468288966292
"6417b48130cec022d06033bd008866e3224b99bf",448.650775442996
"d0ae824a3c12796d5707fef22708b1c8d4659176",430.311695688031
"0d82cdb31205110637841bfa1bc54356f610b359",432.333011870608
"706cc284dab3051ced52adeb62818c7bd0ac42f2",432.43703802727
"16bbfb1023120278eea074c72053e5cb81504fe8",432.314270320159
"dfd4c2302f9c0925421d2439c964aeac081a9adf",401.390609935742
"f294190285c04b1d4c5116eb0f3bfee2d4171110",486.374839443349
"555f23ecb19709bbc92ff4f0d2b987306c1416fa",427.521698585327
"8d1967edeeea7561710452a89b98f1baffc32a6a",458.9737329682
"a04d8a60ddffbec04f7951e77d84f570b689cc32",464.512596769318
"859c3c94d0bc245c26422abb7f289331ef084797",628.153694265123
"30dd1124ec542e7bcbcabd2b18577f823db9a4c5",585.933498033566
"18b4a466301d3ae63a0a2f84734fa1e69774b180",419.852101748452
"5248eefa83d58fc32e6cba6e47cd80ccb3b0b64b",430.179640221084
"590de397312d2abf63ccd52fb8f46fa720b4284c",565.910319382682
"d7d56239210cbf51b63fee7fc33f93d7ab5fdf4c",506.703868298692
"55d252dc2cd12eeb11859aa80654cbb2caed2c88",501.278415928629
"e84cd2e6149416241129c24b20ae6e3cca3bb521",442.396403691746
"b7768c154de5b67a043e4b97c2b0f82d06830f71",494.252553728362
"77328cba4cf800777d4469e48a0cc95fa1f09d4b",477.561300838547
"48567b1c49438b0b24e7e338372e08c6b9f09818",462.725577415002
"da93c07fa0a9d683b5d744b341888cc489ebef1d",431.988514056276
"ce797b2fb63028a78edaaf59c5ba09fa4fc5a0a0",440.36561831533
"9c613b956fdd251bda7a8ac21441f5fe67d7f357",442.906194039858
"bccb0499823ac2e475e7f3ccd36b8e9214bb2f0d",423.300628640113
"09c63fa60a00172475617c0c671b9cc60f149dcf",464.059739994983
"e5bb65ebf3a09635c7d3ea32f93abc45e54e83b9",472.767067385704
"ec2bd1d568a708cdb28d059820416bdda79557dc",447.313884257874
"fc7bb22ee547c81f2de75c284984a67db00f2322",493.04224351115
"87e42e3f1e79c11b9bec6826b4f814304531478b",467.431453498084
"208b03e228c504e12e4c700aac9495b94b4c7407",642.886267811411
"2e2c64e5e2c9a9679560b233d2ad216ace93f660",475.264038221426
"8b5ca68dd135ace09567ed5d50baf0b2903df1a5",594.730899747452
"493e19b41cfe9968dd0eaba1868bef1b3d84defc",506.279902531768
"bf431548e10941ab81b1a34f92f1cfb01950fd62",441.414493733311
"a91404916fdccca1894af4edbea7666901f6252c",586.572892325605
"940358b0bbccb29c1d2a79529b2172c43da6cf7b",458.701476139691
"947c15e258fbe04cbe9e6beffd2c8a16b959d781",462.736036754798
"293bebfab8bc0f1981e06f74729451ad261c408f",503.882574784623
"21811108f3f9679121c19ea24f253687e2fcdb2d",621.458189467199
"e5099c2b9af1492528206c5324fc629b53d39b8e",437.330308999767
"db83eecf9ea6d34183bdfbbd3a294239d209998f",463.231379722649
"4293ce669b29af8502f54e8c681f35ada3faa9e5",406.212404025643
"31ff07e2747bafb95752566b0f5a64b922882904",441.733329010184
"fa69a477c4c6483c3bfbbfc691f7be572baca304",570.813200808382
"3b8a8d9ba1ade08724431323599b06bb8979f602",452.084327698943
"387e9fa8f1278ffb136f52b79a2ebb4eab6d2c48",429.359504915986
"8332264f63ce9bf729b5897f54db6beb4f76178c",441.260666158759
"a1c13ff1a61acf8973a1cae595c7ba855d4f85f6",722.185386117739
"2956c2d286a5003ab466c521de37dd1d9c56b138",518.775353037947
"3550059bd7e1cea2b1ca8f4c26b97ed6e17372a1",421.657476553591
"9da399adb6dbe6f539fe289790b7c7a97f77ba68",496.029237729882
"a644cb43c16195db2b590b4b3acbe78beb00a757",496.975172793794
"db6aeed0b0d3930b82978c8b0a9ac8182e4a98b2",454.305426730687
"e149f4e025f0dd43bc3f4486a8b51812386e8180",439.552318503443
"229c208f27d32caa49c60a8961a7a0000fa35d0f",479.853704766501
"ee4bb115f15bd578cd5b1ac2bb299fb7b0b61fbe",547.180438720031
"db0f1ca0f0ff867b5a4300028c6e494ccaed38e8",452.506168439723
"e5f10e690160331385f35e159ed1bc5c4200e1bf",445.998642570004
"4852b5e9f012432260567d41bf04692c73f86f01",437.911088051516
"428f8c0a0f3fbf198f5feaf2bf61415563853e6a",442.437487235166
"9a9a049c1ede532731ab8dd050f076bcf3ca912f",647.823069714594
"f232120e01c15fae99266adceb47be0c3df15e08",439.324699086016
"034b2c5829e5497540fa617cb05b4e8d38d4d4a8",464.942606556417
"56d3ec2cb296719d257acc058f480a344bfd97bb",501.619781430942
"e5ef9dc7f7d3b256b5b5c56eb6fe8d43d10754e2",483.257413519941
"542aa64a6a87d1833d09c967fc672a88643116c1",422.568953884561
"a4aa7e6e2da158f0734646a9e5f514805fcfb15f",426.531628091938
"84ccf9c43b2eccd029c4462f9ba991aee25ea60e",628.008299621156
"d9ebdc3a49cf89ab31aed88ee4791a9401dcb3ef",694.3385545988
"bcc860a98cd46a9000f44f08d383e58f4fda1ed8",420.648915444451
"9cbf7e6191b4f5b346e0323698bec38edb2fa9a1",430.814580642652
"8077176ddb42ee9214d8d37b9c4fb7de0a6005da",437.222110955896
"d79709571e24ee9bf8afab33d06eee7929ac0286",447.12079723079
"1003b7d137a200f66ab4f2d3e05e981d9a023b08",502.971774865213
"ffcfa0cb27ef0facc9d659909316030e4e1c6d40",499.570417345744
"6d5111a9889453975716b90ae82da4435462af9e",437.391179425021
"3f528b6e3b867d4116bae65044d6e271dd65fc8a",446.613487551983
"f15b8cbe31fae7ed5a1b8755b91195dc85bc1e07",446.231376492041
"e09a82c12b4c3ef4cf9134d0053b85b610f3911c",438.184076192848
"708f822e4db57aa0ad0fc7fcdec0dcb3fc9a0238",591.544759342256
"d0b5a4ff0031607990780a1db353ada430aea498",417.041017127345
"24cad5cf91558b12b45c1212700db673e5ab9b40",432.652172038188
"f1d79760b6199b7aaaff1f7e375e2924f4f009b5",462.607141120422
"6d5b8a639c6f9fdc4d65813bef49853eb2f5d5c1",445.813931571441
"c6d8390bbb0c91ef180da9e1c67318010bd84083",482.405036108428
"a0bf486a224c638a70bebd3cac3b1c1827b9d830",432.707042101535
"1e1a31194dded0ff0f168985aba3dce8bde7daf2",444.712045910959
"cb6ffc83e9949e6ed72779c670ea9a375ac367fe",464.620942680128
"8125c71f5ecbe722eb675219e0450bf75134e9a6",447.505030403003
"27666028586f534a805324eaa3c121f37b991ada",476.553446649318
"2978e2b3b4792932d9265d7f4db581af88d1a921",507.711758456764
"200cf1f0dc3cfb88faf34a12a89d718c4c16ef8b",444.89527729403
"effb9dc8056f1c11243fb0029182555553f03eab",429.181840680652
"17b6e43bff847be21256a445590fa7a7ea7c1b88",455.400682779634
"b1a5f5a69bfed0611ccb6be84f08048fb80bbc74",436.445347188252
"a27083eeb56a694649973eb5643a4fbbf14f8498",488.645816103221
"6c6b84d373077d1fb5e174ec6f98c84171e1b014",483.498944839001
"5b7c07974bbc5152dee67fd938d13fc6af6d3956",495.000806081006
"f821fd4401e089f1805edc4133e4ffed07face2b",429.179749556813
"586e7064860818014147f486a6a1588301e6a3bf",507.272330748899
"4f614ed4b5f35844728026fbb84495c6741703f7",519.337709865755
"dd96b2eafc3318b01a1659d420a0fe5a00e308d1",453.177807471564
"810121e807426e1e4817a5e70763ac080d7ac2a4",441.946542674552
"81fb55ca891b7f81ef4d173c02db0966d33623f2",449.884084935687
"d80e565ade74808e6ae79d10f650b873a9d360d6",516.584856202651
"6d33118b6b0b735194f0ee871a5a5c5ba8b57e73",494.013894970197
"558fd1cf1dcb66e73f1e4e2f194187e474479d76",443.653752997357
"da45016b0cbcc19ead94a81329e18357a188b694",422.715174156284
"91d6ce670cecd35b7f7da283df465ccb09f4fb32",475.278290277808
"292ff64a45a5d097187a7d7fc7ae944523a3b66a",424.399010189772
"c1020ba850c9730056bfaab2ea5546fca7d69bb6",436.727225974864
"4be47d1f5c4fa0c08945883a1245ce93bfb43171",549.321581905209
"3188528b46d4a71ea6646dbd6b682c81f1e02d55",435.968053466017
"89ee650f4b18600df329689aabcd687e8ea3ca5a",534.630587956955
"e457e8f1f9a458e1115a77d58a3effcaebe7f49e",444.990405863168
"7ecdbf15492309acef88a0cea8202c5f753f4be8",667.023724971612
"bc2cbc1470b13023cae4e0b171970c29eab5f8af",525.715447294486
"8650b36bb6108cebc07364fe068238a716575b26",428.130140632323
"1c6cbf69a4c9bb53f3ca9c5417965c00e9f4404c",719.752326182179
"816ba4bae3ff674339493b188abd6946891190a4",425.729147141103
"7f254637ff008fca97bdca8d6341a58aca7b6c6e",532.424804966064
"3f26c9b465e29cbf697ec03a0e29115683a5855a",417.682990751102
"ba0e14a4dbbd763c46777e5f14da21219ffaa172",404.916058952276
"83784ad3771cbe2da4b1f1d810ee402fd68f51e5",429.405176908333
"7528625c7695f25665da7eff0a75b2e42fe25d51",515.887496053544
"80d4a78f2c741178a286f0383946fae0a1b1a452",477.405606392566
"f9498d084d82309516f4b32ad5eb0b6ead920b2e",471.7147376209
"6d7936cd053671f5fa83cb0b17541834f752f2e2",440.279886663075
"82d718bca0d0bf2440d1b0703e3952bda0d02dfe",561.467208394807
